"caso_id","llamado_fecha_hora","llamado_provincia","llamante_edad","llamante_genero","llamante_vinculo","caso_judicializado","hecho_lugar","victima_a_resguardo","victima_edad","victima_genero","victima_nacionalidad","victima_vinculo_agresor","victima_discapacidad","victima_convive_agresor","vs_violacion_via_vaginal","vs_violacion_via_anal","vs_violacion_via_oral","vs_tentativa_violacion","vs_tocamiento_sexual","vs_intento_tocamiento","vs_Intento_violación_tercera_persona","vs_grooming","vs_exhibicionismo","vs_amenazas_verbales_contenido_sexual","vs_explotacion_sexual","vs_explotacion_sexual_comercial","vs_explotacion_sexual_viajes_turismo","vs_sospecha_trata_personas_fines_sexuales","vs_existencia_facilitador_corrupcion_nnya","vs_obligacion_sacarse_fotos_pornograficas","vs_eyaculacion_partes_cuerpo","vs_acoso_sexual","vs_iniciacion_sexual_forzada_inducida","vs_otra_forma_violencia_sexual","vs_no_sabe_no_contesta","ofv_sentimiento_amenaza","ofv_amenaza_explicita","ofv_violencia_fisica","ofv_intento_ahorcar","ofv_intento_quemar","ofv_intento_ahogar","ofv_amenaza_muerte","ofv_uso_sustancias_psicoactivas","ofv_intento_privacion_libertad","ofv_privacion_libertad","ofv_uso_arma_blanca","ofv_uso_arma_fuego","ofv_enganio_seduccion","ofv_intento_matar","ofv_uso_animal_victimizar","ofv_grooming","ofv_otra_forma_violencia","ofv_no_sabe_no_contesta","llamado_provincia_id"
"55621","2020-12-05 02:37:59","CABA","Sin dato","Masculino","Comisaría","SI","NS/NC","SI","30","Femenino","NS/NC","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"55622","2020-12-05 03:38:37","NS/NC","Sin dato","Femenino","Víctima","SI","Redes Sociales","SI","Sin dato","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO",""
"55623","2020-12-05 10:47:21","Buenos Aires","35","Femenino","Madre","SI","Vivienda del Agresor","SI","6","Masculino","Argentina","Tío","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"55624","2020-12-05 11:24:21","Buenos Aires","30","Masculino","Familiar","NO","NS/NC","SI","12","Femenino","Argentina","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"55625","2020-12-05 17:49:56","CABA","21","Femenino","Víctima","SI","Vivienda de la Víctima","SI","21","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"55626","2020-12-05 18:21:57","Buenos Aires","41","Femenino","Madre","NO","Redes Sociales","SI","10","Masculino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"55627","2020-12-05 18:36:33","Córdoba","22","Femenino","Madre","NO","Vivienda del Agresor","SI","4","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","14"
"55628","2020-12-05 21:31:49","Buenos Aires","27","Masculino","Familiar","NS/NC","Vivienda de la Víctima","SI","5","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","06"
"55629","2020-12-05 23:14:25","CABA","Sin dato","Femenino","Comisaría","SI","Vivienda de la Víctima","SI","25","Femenino","Argentina","Ex pareja de la víctima","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"55630","2020-12-05 23:51:52","Buenos Aires","Sin dato","Femenino","Madre","NO","Vivienda de un familiar","SI","18","Femenino","Argentina","Otro pariente","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","06"
"55631","2020-12-06 02:29:16","CABA","Sin dato","Femenino","Hospital","NO","Vivienda del Agresor","SI","25","Femenino","Brasileña","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"55633","2020-12-06 03:30:07","Santa Fé","Sin dato","Femenino","Otro conocido","NS/NC","NS/NC","SI","13","Femenino","Argentina","Pareja de la vícitma","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","82"
"55633","2020-12-06 03:30:07","Santa Fé","Sin dato","Femenino","Otro conocido","NS/NC","NS/NC","SI","13","Femenino","NS/NC","NS/NC","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","82"
"55634","2020-12-06 06:03:51","Tucumán","41","Femenino","Familiar","NO","Otro(Especificar en observaciones)","SI","16","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","90"
"55635","2020-12-06 11:56:24","Buenos Aires","36","Femenino","Otro conocido","SI","NS/NC","SI","5","Femenino","Argentina","Padre","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"55636","2020-12-06 12:33:24","CABA","Sin dato","Masculino","Comisaría","SI","Vivienda de la Víctima","SI","14","Femenino","Paraguaya","Otro pariente","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"55637","2020-12-06 13:11:25","Buenos Aires","Sin dato","Masculino","Familiar","NO","Redes Sociales","SI","12","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"55638","2020-12-06 13:41:01","Buenos Aires","50","Femenino","Madre","NO","Redes Sociales","SI","14","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"55639","2020-12-06 17:46:15","Buenos Aires","29","Femenino","Madre","SI","Vivienda del Agresor","SI","8","Masculino","Argentina","Padre","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","06"
"55639","2020-12-06 17:46:15","Buenos Aires","29","Femenino","Madre","SI","Vivienda del Agresor","SI","5","Femenino","Argentina","Padre","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","06"
"55639","2020-12-06 17:46:15","Buenos Aires","29","Femenino","Madre","SI","Vivienda del Agresor","SI","5","Femenino","Argentina","Padre","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","06"
"55640","2020-12-06 21:25:08","CABA","Sin dato","Masculino","Padre","NO","Redes Sociales","SI","17","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"55641","2020-12-06 23:14:45","CABA","Sin dato","Masculino","Comisaría","NO","Vivienda del Agresor","SI","16","Femenino","Argentina","Otro pariente","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"55642","2020-12-07 01:42:44","NS/NC","Sin dato","Ns/Nc","Familiar","SI","NS/NC","SI","17","Femenino","Argentina","Padrastro","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI",""
"55643","2020-12-07 03:06:23","CABA","Sin dato","Femenino","Comisaría","SI","Calle","SI","27","Femenino","Argentina","Desconocido","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"55644","2020-12-07 09:12:41","CABA","Sin dato","Femenino","Comisaría","SI","Otro(Especificar en observaciones)","SI","32","Femenino","Argentina","Desconocido","SI","NO","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","02"
"55645","2020-12-07 09:56:51","Mendoza","Sin dato","Femenino","Escuela","NO","Redes Sociales","SI","10","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","50"
"55646","2020-12-07 10:59:02","Buenos Aires","20","Femenino","Víctima","NO","NS/NC","SI","20","Femenino","Argentina","Hermano","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"55647","2020-12-07 12:24:53","Córdoba","42","Femenino","Familiar","NO","Vivienda de la Víctima","SI","10","Femenino","Argentina","Padre","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","14"
"55648","2020-12-07 12:31:36","Buenos Aires","Sin dato","Femenino","Familiar","NO","Vivienda de la Víctima","SI","14","Femenino","Argentina","Otro pariente","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"55649","2020-12-07 12:38:03","NS/NC","39","Femenino","Madre","NO","Redes Sociales","SI","10","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI",""
"55650","2020-12-07 12:51:05","CABA","Sin dato","Femenino","Comisaría","SI","Calle","SI","27","Femenino","NS/NC","Desconocido","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"55651","2020-12-07 16:15:06","Buenos Aires","33","Masculino","Víctima","NO","Vivienda de la Víctima","SI","33","Masculino","Argentina","Hermano","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"55652","2020-12-07 18:54:12","CABA","Sin dato","Femenino","Comisaría","SI","Otro(Especificar en observaciones)","SI","18","Femenino","Argentina","Desconocido","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"55655","2020-12-08 00:52:37","CABA","Sin dato","Femenino","Comisaría","SI","Calle","SI","23","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"55656","2020-12-08 01:27:41","CABA","56","Femenino","Madre","NO","Redes Sociales","SI","13","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"55657","2020-12-08 02:53:40","CABA","Sin dato","Femenino","Comisaría","SI","Vivienda de la Víctima","SI","4","Femenino","Argentina","Padrastro","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"55658","2020-12-08 04:57:26","Buenos Aires","30","Femenino","NS/NC","NO","NS/NC","SI","Sin dato","Femenino","Argentina","NS/NC","NS/NC","NS/NC","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"55658","2020-12-08 04:57:26","Buenos Aires","30","Femenino","NS/NC","NO","NS/NC","SI","30","Femenino","Argentina","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"55659","2020-12-08 10:58:10","CABA","30","Masculino","Comisaría","SI","Vivienda de la Víctima","SI","28","Femenino","Peruana","Ex pareja de la víctima","NO","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"55660","2020-12-08 11:21:24","Buenos Aires","Sin dato","Masculino","Vecino","NO","Vivienda de un familiar","NO","11","Femenino","Argentina","Tío","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"55660","2020-12-08 11:21:24","Buenos Aires","Sin dato","Masculino","Vecino","NO","Vivienda de un familiar","NO","11","Femenino","Argentina","Hermano","NS/NC","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"55660","2020-12-08 11:21:24","Buenos Aires","Sin dato","Masculino","Vecino","NO","Vivienda de un familiar","NO","7","Femenino","Argentina","Hermano","NS/NC","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"55660","2020-12-08 11:21:24","Buenos Aires","Sin dato","Masculino","Vecino","NO","Vivienda de un familiar","NO","6","Femenino","Argentina","Abuela","NS/NC","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"55662","2020-12-08 12:11:22","Misiones","Sin dato","Masculino","Vecino","NO","NS/NC","SI","Sin dato","Femenino","Argentina","NS/NC","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","54"
"55665","2020-12-08 15:10:15","Entre Ríos","55","Femenino","Madre","NO","NS/NC","SI","28","Masculino","Argentina","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","30"
"55664","2020-12-08 15:10:41","Buenos Aires","42","Femenino","Familiar","SI","Vivienda de la Víctima","SI","16","Femenino","Argentina","Padrastro","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"55666","2020-12-08 17:08:15","CABA","50","Masculino","Comisaría","NO","Otro(Especificar en observaciones)","SI","14","Masculino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"55667","2020-12-08 17:48:48","Buenos Aires","30","Femenino","Madre","NO","Vivienda de un familiar","SI","4","Masculino","Argentina","Otro pariente","NS/NC","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"55667","2020-12-08 17:48:48","Buenos Aires","30","Femenino","Madre","NO","Vivienda de un familiar","SI","8","Masculino","Argentina","Otro pariente","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"55668","2020-12-08 18:54:18","NS/NC","Sin dato","Masculino","NS/NC","NS/NC","Redes Sociales","SI","Sin dato","Ns/Nc","NS/NC","NS/NC","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI",""
"55670","2020-12-08 22:48:25","CABA","Sin dato","Masculino","Comisaría","NO","Vivienda de la Víctima","SI","37","Femenino","Argentina","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","02"
"55671","2020-12-08 23:07:58","CABA","37","Femenino","Familiar","NO","Vivienda de la Víctima","SI","17","Femenino","Argentina","Padrastro","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"55672","2020-12-09 00:13:24","CABA","Sin dato","Masculino","Comisaría","SI","Vivienda de la Víctima","SI","22","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","02"
"55673","2020-12-09 02:14:43","CABA","Sin dato","Femenino","Comisaría","SI","Plaza","SI","31","Femenino","Argentina","Desconocido","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","02"
"55674","2020-12-09 06:59:59","Buenos Aires","20","Femenino","Víctima","NO","Vivienda del Agresor","SI","20","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"55675","2020-12-09 11:11:46","NS/NC","Sin dato","Ns/Nc","Víctima","NS/NC","Redes Sociales","SI","Sin dato","Ns/Nc","NS/NC","NS/NC","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO",""
"55676","2020-12-09 11:56:54","NS/NC","Sin dato","Femenino","Otro conocido","NS/NC","NS/NC","SI","Sin dato","Ns/Nc","NS/NC","NS/NC","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI",""
"55678","2020-12-09 12:10:27","Buenos Aires","Sin dato","Femenino","Otro conocido","NO","NS/NC","SI","Sin dato","Masculino","Argentina","Otro pariente","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"55679","2020-12-09 12:18:06","CABA","Sin dato","Femenino","NS/NC","SI","NS/NC","SI","Sin dato","Masculino","Argentina","Abuela","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"55677","2020-12-09 12:49:34","NS/NC","Sin dato","Femenino","Madre","NS/NC","Redes Sociales","SI","12","Femenino","NS/NC","Desconocido","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO",""
